seq_id	gene	len	gc	gc3	z_gc	z_gc3	codon_dist	kmer_js	n_flags
lcl|VWYP01017946.1_cds_NXR77780.1_7714	Emc6	330	0.651515	0.909091	1.57559	1.76364	11.9713	0.29306	0
lcl|VWYP01002254.1_cds_NXR71677.1_870	Mrpl41	405	0.671605	0.97037	1.82215	2.12309	12.3465	0.292857	0
lcl|VWYP01011623.1_cds_NXR75188.1_4820	Brd9	303	0.438944	0.465347	-1.03332	-0.839266	13.1593	0.292817	0
lcl|VWYP01010617.1_cds_NXR74871.1_4477	Cd164	384	0.489583	0.429688	-0.41182	-1.04843	17.2215	0.292325	0
lcl|VWYP01022842.1_cds_NXR79645.1_9784	H110_1	678	0.626844	0.747788	1.2728	0.817471	15.6593	0.291675	0
lcl|VWYP01009345.1_cds_NXR74279.1_3815	Ninl	351	0.584046	0.683761	0.747534	0.441903	12.207	0.291565	0
lcl|VWYP01026233.1_cds_NXR80988.1_11285	H3_4	408	0.70098	0.970588	2.18268	2.12437	14.6567	0.291462	0
lcl|VWYP01006039.1_cds_NXR73125.1_2506	Hist2h2ab	375	0.696	0.944	2.12156	1.96841	13.5236	0.290825	0
lcl|VWYP01014622.1_cds_NXR76449.1_6207	Borcs6	486	0.740741	0.944444	2.67067	1.97101	12.4628	0.290376	0
lcl|VWYP01018040.1_cds_NXR77873.1_7795	Eva1b	411	0.695864	0.912409	2.11989	1.7831	11.4346	0.290215	0
lcl|VWYP01027378.1_cds_NXR81589.1_11963	Fcgr2_2	327	0.657492	0.788991	1.64894	1.05916	11.5257	0.289498	0
lcl|VWYP01032170.1_cds_NXR83446.1_14043	Krfb_16	354	0.689266	0.864407	2.03891	1.50153	13.2435	0.289128	0
lcl|VWYP01020821.1_cds_NXR79055.1_9111	Atp4a_0	330	0.709091	0.963636	2.28222	2.08359	11.4549	0.289111	0
lcl|VWYP01017459.1_cds_NXR77550.1_7445	Natt3	408	0.698529	0.919118	2.1526	1.82246	12.8942	0.288849	0
lcl|VWYP01011985.1_cds_NXR75366.1_5019	Ppp1r3d_0	459	0.747277	0.960784	2.75089	2.06686	13.1305	0.288817	0
lcl|VWYP01003277.1_cds_NXR72057.1_1293	Golt1b	390	0.387179	0.384615	-1.66863	-1.31282	13.6388	0.288499	0
lcl|VWYP01003577.1_cds_PYCJOC_R12719_1417		420	0.687351	0.920863	2.01541	1.83269	13.0212	0.288484	0
lcl|VWYP01012193.1_cds_NXR75467.1_5123	Fkbpl	564	0.737589	0.856383	2.63198	1.45447	12.5464	0.288395	0
lcl|VWYP01022842.1_cds_NXR79644.1_9781	H3_1	408	0.698529	0.963235	2.1526	2.08124	14.5467	0.288392	0
lcl|VWYP01029069.1_cds_NXR82172.1_12599	Ap4e1_1	309	0.349515	0.330097	-2.13089	-1.63261	12.0939	0.287947	0
lcl|VWYP01015968.1_cds_PYCJOC_R07189_6712		420	0.7	0.6	2.17065	-0.0494206	14.045	0.28792	0
lcl|VWYP01025303.1_cds_NXR80737.1_11003	Ccdc152	537	0.331471	0.363128	-2.35235	-1.43886	12.1537	0.287464	0
lcl|VWYP01011077.1_cds_NXR75075.1_4691	Ighv348_1	309	0.684039	0.891089	1.97476	1.65804	12.8226	0.287387	0
lcl|VWYP01000121.1_cds_NXR71021.1_113	Tcap	399	0.734336	0.932331	2.59206	1.89996	12.2706	0.287165	0
lcl|VWYP01030412.1_cds_NXR82789.1_13311	Josd2	411	0.709756	0.941176	2.29039	1.95184	11.7828	0.286986	0
lcl|VWYP01033072.1_cds_NXR83768.1_14393	Nanos1	549	0.737705	0.934426	2.63341	1.91225	12.1723	0.286746	0
lcl|VWYP01023123.1_cds_PYCJOC_R05060_9873		609	0.612479	0.482759	1.0965	-0.737131	14.0053	0.286478	0
lcl|VWYP01031761.1_cds_NXR83250.1_13799	Pold4	372	0.704301	0.91129	2.22344	1.77654	13.3816	0.28596	0
lcl|VWYP01001551.1_cds_NXR71410.1_558	Mea1	306	0.696078	0.892157	2.12251	1.66431	11.6691	0.285058	0
lcl|VWYP01023550.1_cds_NXR79938.1_10124	Tmub1	450	0.711111	0.913333	2.30702	1.78852	11.5702	0.284712	0
lcl|VWYP01005589.1_cds_NXR73021.1_2372	Bbip1	333	0.70303	0.824074	2.20784	1.26495	12.9292	0.284349	0
lcl|VWYP01028240.1_cds_NXR81841.1_12254	Sowahc	435	0.705747	0.951724	2.24118	2.01372	12.4167	0.283895	0
lcl|VWYP01008227.1_cds_NXR73859.1_3355	Med4	303	0.39934	0.366337	-1.51938	-1.42004	11.9431	0.283598	0
lcl|VWYP01013506.1_cds_NXR75971.1_5662	Snorc	312	0.657051	0.75	1.64353	0.830447	12.0999	0.282984	0
lcl|VWYP01030909.1_cds_NXR82930.1_13469	Ccm1	447	0.653244	1	1.59681	2.29689	13.6865	0.282695	0
lcl|VWYP01026701.1_cds_PYCJOC_R04073_11570		387	0.630491	0.744186	1.31756	0.796343	13.8612	0.282325	0
lcl|VWYP01002921.1_cds_NXR71920.1_1142	Tgm1	378	0.716931	0.936508	2.37845	1.92446	12.032	0.282208	0
lcl|VWYP01025135.1_cds_NXR80631.1_10881	Imp3	456	0.705495	0.953642	2.23809	2.02497	12.9266	0.282146	0
lcl|VWYP01030205.1_cds_NXR82710.1_13236	Fgf22	375	0.704	0.904	2.21974	1.73378	12.6309	0.281991	0
lcl|VWYP01022842.1_cds_NXR79650.1_9772	H3_2	408	0.70098	0.970588	2.18268	2.12437	14.7482	0.281877	0
lcl|VWYP01031761.1_cds_NXR83233.1_13816	Ccdc86	312	0.605769	0.846154	1.01414	1.39446	13.7254	0.281853	0
lcl|VWYP01009751.1_cds_NXR74456.1_4012	Atp10d_0	345	0.342029	0.347826	-2.22277	-1.52862	13.1918	0.281407	0
lcl|VWYP01007339.1_cds_NXR73492.1_2914	Ggh	351	0.356125	0.307692	-2.04976	-1.76404	12.3333	0.281093	0
lcl|VWYP01016670.1_cds_NXR77247.1_7090	H3_0	408	0.70098	0.970588	2.18268	2.12437	15.1234	0.28106	0
lcl|VWYP01001132.1_cds_NXR71295.1_428	Vex1	363	0.683196	0.834711	1.96441	1.32734	11.7342	0.281011	0
lcl|VWYP01011868.1_cds_PYCJOC_R03027_5002		909	0.680968	0.844884	1.93707	1.38702	14.2897	0.279953	0
lcl|VWYP01032597.1_cds_NXR83554.1_14165	Atp4a_1	393	0.651399	0.908397	1.57416	1.75957	13.4471	0.2798	0
lcl|VWYP01015578.1_cds_NXR76729.1_6529	Hmcn2_1	321	0.70405	0.841121	2.22036	1.36494	9.80961	0.279477	0
lcl|VWYP01025131.1_cds_NXR80602.1_10856	Pdf	396	0.707071	0.924242	2.25743	1.85251	11.5577	0.279414	0
lcl|VWYP01036283.1_cds_NXR84586.1_15298	Fcgr3_4	327	0.669725	0.761468	1.79908	0.897715	11.0755	0.279363	0
lcl|VWYP01023237.1_cds_NXR79839.1_10005	Cep128	357	0.355742	0.352941	-2.05446	-1.49861	12.3353	0.27934	0
lcl|VWYP01000394.1_cds_NXR71051.1_159	Timm8a	333	0.678679	0.963964	1.90897	2.08551	11.6373	0.279195	0
lcl|VWYP01015173.1_cds_NXR76608.1_6388	Ascl1_1	438	0.700913	0.945205	2.18185	1.97548	12.3198	0.278463	0
lcl|VWYP01008741.1_cds_NXR74086.1_3589	Fcgr3_3	327	0.672783	0.816514	1.83661	1.2206	11.2127	0.278368	0
lcl|VWYP01030295.1_cds_NXR82776.1_13297	Espl1_1	405	0.698765	0.881481	2.15549	1.60169	11.1966	0.278306	0
lcl|VWYP01020755.1_cds_PYCJOC_R05487_9035		621	0.587762	0.594203	0.793141	-0.0834245	11.7403	0.278139	0
lcl|VWYP01025190.1_cds_NXR80699.1_10961	Dtx3	687	0.751092	0.960699	2.79771	2.06636	11.9561	0.277894	0
lcl|VWYP01017455.1_cds_NXR77549.1_7443	Ephb3	321	0.676012	0.943925	1.87624	1.96797	12.3409	0.277653	0
lcl|VWYP01006319.1_cds_NXR73155.1_2539	Tmem101	477	0.710692	0.962264	2.30187	2.07554	12.1798	0.277524	0
lcl|VWYP01026403.1_cds_NXR81132.1_11445	Ovca2	414	0.724638	0.891304	2.47303	1.6593	13.3493	0.277382	0
lcl|VWYP01013627.1_cds_PYCJOC_R15718_5706		330	0.654545	0.827273	1.61278	1.28371	12.7524	0.277381	0
lcl|VWYP01025175.1_cds_NXR80665.1_10931	Il17c	573	0.734729	0.926702	2.59688	1.86694	11.9765	0.277304	0
lcl|VWYP01002581.1_cds_NXR71780.1_976	Cntf	582	0.754296	0.948454	2.83703	1.99453	11.7125	0.276937	0
lcl|VWYP01005101.1_cds_PYCJOC_R15789_2154		492	0.707317	0.847561	2.26045	1.40272	11.3551	0.276554	0
lcl|VWYP01012087.1_cds_NXR75454.1_5108	Camta1_1	489	0.734151	0.90184	2.58979	1.72111	12.2402	0.276449	0
lcl|VWYP01012087.1_cds_NXR75453.1_5109	Camta1_2	489	0.734151	0.90184	2.58979	1.72111	12.2402	0.276449	0
lcl|VWYP01030188.1_cds_NXR82677.1_13187	Chtop	558	0.704301	0.790323	2.22344	1.06697	14.8855	0.276249	0
lcl|VWYP01025341.1_cds_NXR80740.1_11005	Trim41	486	0.726337	0.925926	2.49389	1.86239	11.4888	0.276066	0
lcl|VWYP01002255.1_cds_NXR71679.1_872	Fcgr3_0	348	0.688761	0.826087	2.03271	1.27676	11.7973	0.275921	0
lcl|VWYP01060581.1_cds_NXR84800.1_15533	Gjd3	495	0.692929	0.933333	2.08387	1.90584	12.1285	0.275784	0
lcl|VWYP01026233.1_cds_NXR80983.1_11289	H2bi_2	378	0.637566	0.984127	1.40439	2.20378	13.9294	0.27576	0
lcl|VWYP01000265.1_cds_NXR71033.1_138	Il36rn	366	0.704918	0.868852	2.23101	1.52761	10.4081	0.275631	0
lcl|VWYP01016981.1_cds_NXR77389.1_7253	Krfb_5	324	0.675926	0.842593	1.87519	1.37358	14.2282	0.275597	0
lcl|VWYP01056186.1_cds_NXR84686.1_15417	Robo2_3	333	0.687688	0.864865	2.01954	1.50422	12.0043	0.275533	0
lcl|VWYP01013815.1_cds_NXR76112.1_5838	Cul9_1	300	0.65	0.95	1.55699	2.0036	12.1684	0.275488	0
lcl|VWYP01000754.1_cds_NXR71149.1_277	Nrarp	351	0.675214	0.957265	1.86645	2.04622	10.7047	0.275442	0
lcl|VWYP01009345.1_cds_PYCJOC_R05111_3810		360	0.633333	0.625	1.35244	0.0972239	12.3112	0.274453	0
lcl|VWYP01019027.1_cds_NXR78262.1_8224	Fcgr2_1	327	0.666667	0.816514	1.76155	1.2206	11.2485	0.273901	0
lcl|VWYP01007773.1_cds_NXR73698.1_3153	Tmem233	324	0.626543	0.87037	1.2691	1.53651	10.8354	0.27357	0
lcl|VWYP01005578.1_cds_NXR73008.1_2365	Nudt8	402	0.706468	0.902985	2.25003	1.72782	11.3947	0.273509	0
lcl|VWYP01056949.1_cds_NXR84689.1_15421	Acot5_1	423	0.716312	0.900709	2.37085	1.71447	11.6075	0.273485	0
lcl|VWYP01028402.1_cds_PYCJOC_R15021_12371		501	0.714571	0.91018	2.34948	1.77003	10.5665	0.27341	0
lcl|VWYP01034843.1_cds_NXR84483.1_15177	Inpp1	543	0.712707	0.906077	2.3266	1.74596	12.8441	0.273406	0
lcl|VWYP01007773.1_cds_NXR73690.1_3155	Srrm4	447	0.651007	0.778523	1.56935	0.997756	17.0487	0.273274	0
lcl|VWYP01015039.1_cds_NXR76598.1_6377	Abcg24	426	0.661972	0.647887	1.70393	0.231474	12.5446	0.273265	0
lcl|VWYP01017646.1_cds_NXR77578.1_7450	Nr4a1_1	387	0.705426	0.875969	2.23724	1.56935	11.9709	0.273194	0
lcl|VWYP01027634.1_cds_NXR81652.1_12032	Znf703a	414	0.669082	0.84058	1.79119	1.36177	12.4198	0.273022	0
lcl|VWYP01002908.1_cds_NXR71900.1_1125	Fam110d	762	0.75	0.904762	2.7843	1.73825	12.1543	0.272928	0
lcl|VWYP01030145.1_cds_NXR82611.1_13110	Krf2_4	303	0.643564	0.811881	1.478	1.19343	12.3287	0.27265	0
lcl|VWYP01026392.1_cds_NXR81124.1_11435	Tmem203	408	0.642157	0.985294	1.46074	2.21063	13.0481	0.27262	0
lcl|VWYP01027843.1_cds_PYCJOC_R10852_12149		330	0.675758	0.9	1.87312	1.71031	11.8817	0.272286	0
lcl|VWYP01032131.1_cds_NXR83388.1_13982	Itga10	327	0.675841	0.87156	1.87414	1.54349	9.33136	0.272096	0
lcl|VWYP01022030.1_cds_NXR79439.1_9538	Cd276	363	0.688705	0.933884	2.03202	1.90907	11.3035	0.272058	0
lcl|VWYP01030176.1_cds_NXR82667.1_13153	Phc2_1	477	0.681342	0.811321	1.94166	1.19014	14.2853	0.271845	0
lcl|VWYP01022017.1_cds_NXR79417.1_9515	Celsr2_1	363	0.677686	0.801653	1.89679	1.13343	10.5205	0.271806	0
lcl|VWYP01003281.1_cds_NXR72074.1_1306	Sbf1_4	312	0.61859	0.942308	1.1715	1.95848	12.9535	0.271624	0
lcl|VWYP01023910.1_cds_NXR80104.1_10304	Rtn4rl2	1098	0.736554	0.950685	2.61928	2.00762	12.1984	0.271501	0
lcl|VWYP01001189.1_cds_NXR71326.1_464	Csrnp2_0	570	0.726316	0.921053	2.49363	1.83381	11.5963	0.271376	0
lcl|VWYP01028162.1_cds_NXR81824.1_12232	Fam174a	312	0.604502	0.708738	0.998593	0.588413	12.5015	0.271342	0
lcl|VWYP01033038.1_cds_NXR83758.1_14385	Gadd45b	342	0.681287	0.929825	1.94098	1.88526	11.4874	0.271293	0
lcl|VWYP01029577.1_cds_NXR82423.1_12902	Ranbp1	315	0.444444	0.447619	-0.965816	-0.943254	10.3916	0.27073	0
lcl|VWYP01031335.1_cds_NXR83044.1_13609		381	0.677165	0.92126	1.89039	1.83502	12.6444	0.270458	0
lcl|VWYP01034995.1_cds_NXR84525.1_15226	Kctd12_1	363	0.663912	0.892562	1.72774	1.66668	12.266	0.27042	0
lcl|VWYP01020749.1_cds_NXR78985.1_9033	Rpl23	345	0.64058	0.886957	1.44138	1.63381	12.0095	0.270294	0
lcl|VWYP01022492.1_cds_NXR79573.1_9693	Npc1l1_1	360	0.686111	0.95	2.00019	2.0036	10.15	0.27022	0
lcl|VWYP01030236.1_cds_NXR82762.1_13279	Znf668_0	612	0.71732	0.897059	2.38322	1.69306	15.4176	0.269915	0
lcl|VWYP01024740.1_cds_NXR80535.1_10778	Fbn1_3	360	0.669444	0.9	1.79563	1.71031	13.0615	0.269448	0
lcl|VWYP01012960.1_cds_NXR75751.1_5428	Krfb_4	303	0.660066	0.821782	1.68054	1.2515	12.1611	0.268784	0
lcl|VWYP01007381.1_cds_NXR73578.1_3010	Mdfi	492	0.676829	0.932927	1.88627	1.90346	15.7475	0.268705	0
lcl|VWYP01012710.1_cds_NXR75625.1_5271	H2afx_0	399	0.671679	0.834586	1.82306	1.32661	10.522	0.268679	0
lcl|VWYP01015078.1_cds_NXR76601.1_6383	Map1s_0	636	0.745283	0.853774	2.72641	1.43916	15.0836	0.268076	0
lcl|VWYP01017411.1_cds_NXR77541.1_7438	Znf692_0	342	0.701754	0.868421	2.19218	1.52508	12.5558	0.267909	0
lcl|VWYP01022892.1_cds_NXR79700.1_9839	Sema4c	348	0.672414	0.87931	1.83208	1.58895	10.068	0.267648	0
lcl|VWYP01031761.1_cds_NXR83243.1_13809	Osbp_0	360	0.655556	0.925	1.62518	1.85696	11.4132	0.266583	0
lcl|VWYP01034189.1_cds_NXR84234.1_14903	Gpr179_0	369	0.536585	0.495935	0.16504	-0.659843	10.6184	0.266493	0
lcl|VWYP01033184.1_cds_NXR83888.1_14522	Mcoln1	327	0.642202	0.880734	1.46129	1.5973	11.2953	0.266265	0
lcl|VWYP01023877.1_cds_NXR80093.1_10289	Krfb_9	303	0.663366	0.831683	1.72104	1.30958	11.9807	0.266169	0
lcl|VWYP01026720.1_cds_NXR81280.1_11613	Wiz	471	0.70276	0.936306	2.20452	1.92328	10.7624	0.265981	0
lcl|VWYP01052168.1_cds_NXR84680.1_15409	Plec_4	300	0.593333	0.76	0.861514	0.889104	12.4204	0.265409	0
lcl|VWYP01002582.1_cds_NXR71784.1_988	Smtnl1	396	0.70202	0.924242	2.19544	1.85251	11.3328	0.265364	0
lcl|VWYP01022583.1_cds_NXR79610.1_9735	Krf2_2	303	0.660066	0.821782	1.68054	1.2515	11.9785	0.265354	0
lcl|VWYP01022842.1_cds_NXR79647.1_9776	H2bi_1	378	0.632275	0.968254	1.33945	2.11068	13.6008	0.265345	0
lcl|VWYP01016308.1_cds_NXR77028.1_6848		345	0.663768	0.930435	1.72597	1.88884	13.1243	0.265216	0
lcl|VWYP01016183.1_cds_NXR77024.1_6844	Fcrl5	318	0.663522	0.773585	1.72295	0.968791	11.3285	0.265196	0
lcl|VWYP01003890.1_cds_NXR72347.1_1607	Cenpf_1	342	0.374269	0.333333	-1.82708	-1.61363	13.1851	0.264864	0
lcl|VWYP01035796.1_cds_NXR84577.1_15287	Slc27a3_1	435	0.675862	0.848276	1.8744	1.40691	11.2286	0.264624	0
lcl|VWYP01021681.1_cds_NXR79348.1_9435	H2bi_0	378	0.62963	0.960317	1.30699	2.06412	13.4414	0.264318	0
lcl|VWYP01023139.1_cds_NXR79795.1_9953	Mia3	300	0.443333	0.41	-0.979451	-1.16392	11.7191	0.263936	0
lcl|VWYP01019655.1_cds_PYCJOC_R01700_8473		312	0.596154	0.817308	0.896137	1.22526	12.5497	0.263297	0
lcl|VWYP01060580.1_cds_NXR84731.1_15462	Mrpl17	483	0.697723	0.944099	2.1427	1.96899	13.2781	0.263274	0
lcl|VWYP01004852.1_cds_NXR72774.1_2094	Fcgr3_1	327	0.66055	0.807339	1.68648	1.16678	10.587	0.263156	0
lcl|VWYP01014126.1_cds_NXR76232.1_5974	Insm1	495	0.70101	0.866667	2.18305	1.51479	12.6893	0.263024	0
lcl|VWYP01028337.1_cds_NXR81938.1_12359	Map4_1	465	0.632258	0.670968	1.33924	0.366862	13.8235	0.262892	0
lcl|VWYP01023303.1_cds_NXR79848.1_10014	Znf664_0	318	0.581761	0.745283	0.71949	0.802778	12.6597	0.262648	0
lcl|VWYP01060581.1_cds_NXR84787.1_15489	Hcrt	438	0.689498	0.842466	2.04176	1.37283	11.2113	0.262619	0
lcl|VWYP01003575.1_cds_NXR72169.1_1409	Flot1_0	582	0.67354	0.814433	1.8459	1.2084	10.036	0.262501	0
lcl|VWYP01006797.1_cds_NXR73330.1_2737	Atp2b3	318	0.644654	0.943396	1.49138	1.96487	11.7129	0.262441	0
lcl|VWYP01000754.1_cds_NXR71144.1_273	Phpt1_0	366	0.661202	0.819672	1.69448	1.23913	11.1087	0.262236	0
lcl|VWYP01025916.1_cds_NXR80950.1_11245	Cul9_2	426	0.697183	0.887324	2.13608	1.63596	10.4071	0.262109	0
lcl|VWYP01022842.1_cds_NXR79649.1_9780	H3_3	408	0.688725	0.941176	2.03227	1.95184	13.6433	0.261936	0
lcl|VWYP01014713.1_cds_NXR76457.1_6218	Eef1akmt3	732	0.724044	0.831967	2.46574	1.31125	12.0679	0.261903	0
lcl|VWYP01013541.1_cds_NXR75975.1_5685	Caps2	348	0.373563	0.353448	-1.83575	-1.49564	10.0231	0.261805	0
lcl|VWYP01027267.1_cds_NXR81549.1_11919	Neuv	477	0.706499	0.899371	2.25041	1.70662	12.3483	0.261736	0
lcl|VWYP01060413.1_cds_NXR84720.1_15453	Ldhd_1	366	0.663934	0.770492	1.72801	0.950648	10.8249	0.261558	0
lcl|VWYP01000754.1_cds_NXR71161.1_260	Paxx	354	0.663842	0.745763	1.72688	0.805593	9.4153	0.261505	0
lcl|VWYP01022019.1_cds_PYCJOC_R03121_9529		618	0.600324	0.713592	0.947316	0.616885	14.1441	0.261241	0
lcl|VWYP01013543.1_cds_NXR75981.1_5687	Ifitm5	372	0.658602	0.91129	1.66257	1.77654	10.8044	0.261223	0
lcl|VWYP01030930.1_cds_PYCJOC_R07870_13494		375	0.4	0.288	-1.51128	-1.87954	11.9659	0.261191	0
lcl|VWYP01016061.1_cds_NXR76983.1_6799	Fam32a	333	0.597598	0.846847	0.913859	1.39853	11.1661	0.261131	0
lcl|VWYP01001846.1_cds_NXR71555.1_727	Nfe2l3	306	0.388889	0.421569	-1.64765	-1.09606	10.9903	0.260708	0
lcl|VWYP01014492.1_cds_NXR76391.1_6141	Hmga1	339	0.625369	0.734513	1.2547	0.739603	11.1434	0.260678	0
lcl|VWYP01031363.1_cds_NXR83082.1_13651	Tmem272	330	0.424242	0.509091	-1.21376	-0.582673	10.3678	0.260427	0
lcl|VWYP01019016.1_cds_NXR78254.1_8216	Stx1b	333	0.615616	0.927928	1.135	1.87413	11.8666	0.260135	0
lcl|VWYP01002435.1_cds_NXR71752.1_951	Sasb_0	306	0.366013	0.411765	-1.92841	-1.15357	10.1279	0.259936	0
lcl|VWYP01009717.1_cds_NXR74435.1_3996	Tm9sf3	384	0.377604	0.453125	-1.78615	-0.910957	13.6597	0.259927	0
lcl|VWYP01018560.1_cds_NXR78060.1_7989	Pla2g2a_2	414	0.698068	0.775362	2.14694	0.979215	13.468	0.259894	0
lcl|VWYP01010181.1_cds_NXR74637.1_4208	Hoxa13_1	420	0.685714	0.935714	1.99532	1.9198	12.6186	0.259572	0
lcl|VWYP01030789.1_cds_NXR82901.1_13437	Fcgr2_3	309	0.627832	0.805825	1.28492	1.1579	10.2353	0.259548	0
lcl|VWYP01025131.1_cds_NXR80618.1_10861	Chtf8	333	0.645646	0.846847	1.50356	1.39853	11.142	0.259397	0
lcl|VWYP01026217.1_cds_NXR80971.1_11273	Ift57	342	0.663743	0.877193	1.72566	1.57653	11.2685	0.259356	0
lcl|VWYP01029666.1_cds_PYCJOC_R15321_12928		330	0.443769	0.477064	-0.9741	-0.770536	11.4912	0.25922	0
lcl|VWYP01007837.1_cds_NXR73772.1_3235	Emc4	300	0.64	0.86	1.43426	1.47568	11.1762	0.259158	0
lcl|VWYP01006554.1_cds_NXR73253.1_2651	Krf2_0	300	0.636667	0.8	1.39336	1.12374	11.134	0.258718	0
lcl|VWYP01024724.1_cds_NXR80516.1_10755	Ttc3_1	321	0.4081	0.485981	-1.41187	-0.718231	12.6845	0.258717	0
lcl|VWYP01023877.1_cds_NXR80092.1_10290	Krf1_5	303	0.663366	0.831683	1.72104	1.30958	12.0176	0.258693	0
lcl|VWYP01021209.1_cds_NXR79165.1_9236	Cep295_2	345	0.466667	0.469565	-0.693071	-0.814524	12.4511	0.258362	0
lcl|VWYP01009677.1_cds_NXR74407.1_3965	Ncoa1	522	0.676245	0.816092	1.8791	1.21813	13.1435	0.258339	0
lcl|VWYP01019054.1_cds_NXR78287.1_8250	H2eb1_4	339	0.59882	0.80531	0.928857	1.15488	10.459	0.258275	0
lcl|VWYP01030531.1_cds_PYCJOC_R07518_13332		405	0.355556	0.266667	-2.05675	-2.00468	12.7284	0.258229	0
lcl|VWYP01016893.1_cds_NXR77322.1_7173	Runx1	657	0.707763	0.922374	2.26593	1.84155	14.1122	0.258036	0
lcl|VWYP01025236.1_cds_NXR80728.1_10992	Nme4	561	0.709447	0.957219	2.28659	2.04595	10.7589	0.257765	0
lcl|VWYP01030145.1_cds_PYCJOC_R10177_13111		300	0.603333	0.74	0.984245	0.771789	11.9069	0.257302	0
lcl|VWYP01031742.1_cds_NXR83209.1_13779	Alms1	363	0.647383	0.752066	1.52488	0.842565	11.0183	0.257263	0
lcl|VWYP01011804.1_cds_NXR75327.1_4971	Sco2	561	0.69697	0.887701	2.13346	1.63817	12.4381	0.257207	0
lcl|VWYP01002582.1_cds_NXR71782.1_986	Serping1	747	0.740295	0.951807	2.66519	2.0142	11.5843	0.257126	0
lcl|VWYP01031367.1_cds_NXR83095.1_13657	Rxrg	402	0.654229	0.798507	1.6089	1.11498	11.8953	0.257118	0
lcl|VWYP01016948.1_cds_NXR77371.1_7232	Liph_0	381	0.338583	0.346457	-2.26506	-1.53665	10.5335	0.257014	0
lcl|VWYP01021224.1_cds_NXR79197.1_9277	Fabp5	327	0.437309	0.495413	-1.05338	-0.662905	9.38781	0.256689	0
lcl|VWYP01028285.1_cds_NXR81918.1_12335	Ddt	303	0.676568	0.920792	1.88307	1.83228	11.0237	0.256662	0
lcl|VWYP01008188.1_cds_NXR73823.1_3297	Siva1	390	0.687179	0.8	2.0133	1.12374	12.8677	0.256653	0
lcl|VWYP01031747.1_cds_NXR83210.1_13780	Gucy2f_1	546	0.697802	0.956044	2.14367	2.03906	11.9501	0.256586	0
lcl|VWYP01017411.1_cds_PYCJOC_R04418_7432		315	0.669841	0.895238	1.8005	1.68238	11.2761	0.256253	0
lcl|VWYP01019043.1_cds_NXR78274.1_8236	Sys1	306	0.607843	0.882353	1.0396	1.6068	10.5613	0.255979	0
lcl|VWYP01004638.1_cds_NXR72671.1_1976	Timeless_0	531	0.717514	0.824859	2.3856	1.26955	10.3133	0.255963	0
lcl|VWYP01018328.1_cds_NXR77992.1_7927	Eif1ay	417	0.383693	0.309353	-1.71142	-1.75429	11.4553	0.255858	0
lcl|VWYP01033814.1_cds_NXR84105.1_14757	Rassf2	306	0.643791	0.901961	1.48079	1.72182	11.4143	0.25571	0
lcl|VWYP01002774.1_cds_NXR71886.1_1103	Mast1	318	0.650943	0.971698	1.56857	2.13088	11.3405	0.255613	0
lcl|VWYP01015993.1_cds_NXR76947.1_6761	Gas2l1	744	0.733871	0.931452	2.58635	1.8948	12.6433	0.255582	0
lcl|VWYP01030619.1_cds_NXR82871.1_13406	Calm2b_1	414	0.400966	0.326087	-1.49943	-1.65613	13.1299	0.255534	0
lcl|VWYP01010937.1_cds_NXR74996.1_4604	Plin3_2	339	0.610619	0.716814	1.07367	0.635785	11.7794	0.255506	0
lcl|VWYP01010730.1_cds_NXR74926.1_4530	Ighv323_0	339	0.647929	0.866071	1.53158	1.51129	12.1705	0.255364	0
lcl|VWYP01010028.1_cds_NXR74606.1_4179	Pde6d	303	0.382838	0.366337	-1.72191	-1.42004	10.1073	0.255091	0
lcl|VWYP01004458.1_cds_NXR72567.1_1858	Sub1_0	369	0.382114	0.308943	-1.7308	-1.7567	12.2346	0.254994	0
lcl|VWYP01016935.1_cds_PYCJOC_R15408_7225		309	0.640777	0.893204	1.4438	1.67045	12.52	0.254987	0
lcl|VWYP01027390.1_cds_NXR81602.1_11979	Znf22_1	321	0.545171	0.738318	0.270417	0.761923	14.2436	0.254943	0
lcl|VWYP01014385.1_cds_NXR76324.1_6071	Mxd1	315	0.657143	0.866667	1.64466	1.51479	11.7095	0.254818	0
lcl|VWYP01011990.1_cds_NXR75383.1_5029	Oxld1	312	0.679487	0.807692	1.91889	1.16886	10.1312	0.254718	0
lcl|VWYP01029981.1_cds_NXR82577.1_13074	Fign_1	441	0.709751	0.904762	2.29032	1.73825	11.7006	0.254711	0
lcl|VWYP01015865.1_cds_NXR76877.1_6684	Slc27a2_0	366	0.693989	0.868852	2.09688	1.52761	10.9289	0.254669	0
lcl|VWYP01004237.1_cds_NXR72487.1_1762	Pola2_1	375	0.672	0.92	1.827	1.82763	11.8028	0.25461	0
lcl|VWYP01020804.1_cds_NXR79050.1_9105	Mlph_1	303	0.534653	0.613861	0.141329	0.031885	10.6314	0.254552	0
lcl|VWYP01022019.1_cds_NXR79429.1_9531	H2bv_0	378	0.626984	0.936508	1.27452	1.92446	12.8645	0.254465	0
lcl|VWYP01015582.1_cds_NXR76756.1_6545	Mgam	333	0.627628	0.882883	1.28242	1.60991	10.8319	0.254408	0
lcl|VWYP01029062.1_cds_NXR82152.1_12594	Arhgap27_1	387	0.687339	0.75969	2.01526	0.887286	9.36025	0.254406	0
